qasrl_id,tokens,sentence
Wiki1k:wikipedia:33183:52:0,"According to Jessica Duchen , a music writer for London '' s The Independent , women musicians in classical music are '' '' ... too often judged for their appearances , rather than their talent '' '' and they face pressure '' '' ... to look sexy onstage and in photos . '' ''","According to Jessica Duchen, a music writer for London""s The Independent, women musicians in classical music are""""... too often judged for their appearances, rather than their talent"""" and they face pressure""""... to look sexy onstage and in photos."""""
Wiki1k:wikipedia:33183:52:1,"Duchen states that while '' '' [ t ] here are women musicians who refuse to play on their looks , ... the ones who do tend to be more materially successful . '' ''","Duchen states that while"""" [t] here are women musicians who refuse to play on their looks,...the ones who do tend to be more materially successful."""""
Wiki1k:wikipedia:37966:16:0,Some of the lakes present a danger of a glacial lake outburst flood .,Some of the lakes present a danger of a glacial lake outburst flood.
Wiki1k:wikipedia:37966:16:1,"The Tsho Rolpa glacier lake in the Rowaling Valley , in the Dolakha District of Nepal , is rated as the most dangerous .","The Tsho Rolpa glacier lake in the Rowaling Valley, in the Dolakha District of Nepal, is rated as the most dangerous."
Wiki1k:wikipedia:37966:16:2,"The lake , which is located at an altitude of 4,580 metres ( 15,030 ft ) has grown considerably over the last 50 years due to glacial melting .","The lake, which is located at an altitude of 4,580 metres (15,030 ft) has grown considerably over the last 50 years due to glacial melting."
Wiki1k:wikipedia:37966:21:1,Plants from the forests have been used for millennia to treat conditions ranging from simple coughs to snake bites .,Plants from the forests have been used for millennia to treat conditions ranging from simple coughs to snake bites.
Wiki1k:wikipedia:37966:21:2,"Different parts of the plants - root , flower , stem , leaves , and bark - are used as remedies for different ailments .","Different parts of the plants - root, flower, stem, leaves, and bark - are used as remedies for different ailments."
Wiki1k:wikipedia:37966:21:3,"For example , a bark extract from an abies pindrow tree is used to treat coughs and bronchitis .","For example, a bark extract from an abies pindrow tree is used to treat coughs and bronchitis."
Wiki1k:wikipedia:37966:21:4,Leaf and stem paste from an arachne cordifolia is used for wounds and as an antidote for snake bites .,Leaf and stem paste from an arachne cordifolia is used for wounds and as an antidote for snake bites.
Wiki1k:wikipedia:37966:21:5,The bark of a callicarpa arborea is used for skin ailments .,The bark of a callicarpa arborea is used for skin ailments.
Wiki1k:wikipedia:37966:7:0,"During the Upper Cretaceous , about 70 million years ago , the north-moving Indo-Australian plate ( which has subsequently broken into the Indian Plate and the Australian plate ) was moving at about 15 cm per year .","During the Upper Cretaceous, about 70 million years ago, the north-moving Indo-Australian plate (which has subsequently broken into the Indian Plate and the Australian plate) was moving at about 15 cm per year."
Wiki1k:wikipedia:37966:7:1,"About 50 million years ago this fast moving Indo-Australian plate had completely closed the Tethys Ocean , the existence of which has been determined by sedimentary rocks settled on the ocean floor , and the volcanoes that fringed its edges .","About 50 million years ago this fast moving Indo-Australian plate had completely closed the Tethys Ocean, the existence of which has been determined by sedimentary rocks settled on the ocean floor, and the volcanoes that fringed its edges."
Wiki1k:wikipedia:37966:7:2,"Since both plates were composed of low density continental crust , they were thrust faulted and folded into mountain ranges rather than subducting into the mantle along an oceanic trench .","Since both plates were composed of low density continental crust, they were thrust faulted and folded into mountain ranges rather than subducting into the mantle along an oceanic trench."
Wiki1k:wikipedia:37966:7:3,An often-cited fact used to illustrate this process is that the summit of Mount Everest is made of marine limestone from this ancient ocean .,An often-cited fact used to illustrate this process is that the summit of Mount Everest is made of marine limestone from this ancient ocean.
Wiki1k:wikipedia:3997:42:0,Hemophilia is a genetic illness that causes dysfunction in one of the blood '' s clotting mechanisms .,"Hemophilia is a genetic illness that causes dysfunction in one of the blood""s clotting mechanisms."
Wiki1k:wikipedia:3997:42:1,"This can allow otherwise inconsequential wounds to be life-threatening , but more commonly results in hemarthrosis , or bleeding into joint spaces , which can be crippling .","This can allow otherwise inconsequential wounds to be life-threatening, but more commonly results in hemarthrosis, or bleeding into joint spaces, which can be crippling."
Wiki1k:wikipedia:3997:7:0,"4.7 to 6.1 million ( male ) , 4.2 to 5.4 million ( female ) erythrocytes : Red blood cells contain the blood '' s hemoglobin and distribute oxygen .","4.7 to 6.1 million (male), 4.2 to 5.4 million (female) erythrocytes: Red blood cells contain the blood""s hemoglobin and distribute oxygen."
Wiki1k:wikipedia:3997:7:1,Mature red blood cells lack a nucleus and organelles in mammals .,Mature red blood cells lack a nucleus and organelles in mammals.
Wiki1k:wikipedia:3997:7:2,The red blood cells ( together with endothelial vessel cells and other cells ) are also marked by glycoproteins that define the different blood types .,The red blood cells (together with endothelial vessel cells and other cells) are also marked by glycoproteins that define the different blood types.
Wiki1k:wikipedia:3997:7:3,"The proportion of blood occupied by red blood cells is referred to as the hematocrit , and is normally about 45 % .","The proportion of blood occupied by red blood cells is referred to as the hematocrit, and is normally about 45%."
Wiki1k:wikipedia:4116:11:0,"Over a long period of time , the slightly denser regions of the nearly uniformly distributed matter gravitationally attracted nearby matter and thus grew even denser , forming gas clouds , stars , galaxies , and the other astronomical structures observable today .","Over a long period of time, the slightly denser regions of the nearly uniformly distributed matter gravitationally attracted nearby matter and thus grew even denser, forming gas clouds, stars, galaxies, and the other astronomical structures observable today."
Wiki1k:wikipedia:4116:11:1,The details of this process depend on the amount and type of matter in the universe .,The details of this process depend on the amount and type of matter in the universe.
