qasrl_id,tokens,sentence
Wiki1k:wikipedia:47921:129:2,"Furthermore , God would voluntarily do so because `` the greatest good ... which can be done for a being , greater than anything else that one can do for it , is to be truly free . ''","Furthermore, God would voluntarily do so because """"the greatest good...which can be done for a being, greater than anything else that one can do for it, is to be truly free."""""
Wiki1k:wikipedia:47921:129:3,"Alvin Plantinga 's `` free will defense '' is a contemporary expansion of this theme , adding how God , free will , and evil are consistent .","Alvin Plantinga""s """"free will defense"""" is a contemporary expansion of this theme, adding how God, free will, and evil are consistent."
Wiki1k:wikipedia:47921:27:1,"A number of event-causal accounts of free will have been created , referenced here as deliberative indeterminism , centred accounts , and efforts of will theory .","A number of event-causal accounts of free will have been created, referenced here as deliberative indeterminism, centred accounts, and efforts of will theory."
Wiki1k:wikipedia:47921:27:2,The first two accounts do not require free will to be a fundamental constituent of the universe .,The first two accounts do not require free will to be a fundamental constituent of the universe.
Wiki1k:wikipedia:47921:27:5,A second common objection to these models is that it is questionable whether such indeterminism could add any value to deliberation over that which is already present in a deterministic world .,A second common objection to these models is that it is questionable whether such indeterminism could add any value to deliberation over that which is already present in a deterministic world.
Wiki1k:wikipedia:47921:75:2,Outer freedom is attained by permeating our deeds with moral imagination .,Outer freedom is attained by permeating our deeds with moral imagination.
Wiki1k:wikipedia:47921:75:3,"Steiner aims to show that these two aspects of inner and outer freedom are integral to one another , and that true freedom is only achieved when they are united .","Steiner aims to show that these two aspects of inner and outer freedom are integral to one another, and that true freedom is only achieved when they are united."
Wiki1k:wikipedia:47921:98:0,"Similarly , one of the most important -LRB- `` first rank '' -RRB- diagnostic symptoms of schizophrenia is the delusion of being controlled by an external force .","Similarly, one of the most important (""""first rank"""") diagnostic symptoms of schizophrenia is the delusion of being controlled by an external force."
Wiki1k:wikipedia:47921:98:3,"Although the neural mechanisms of schizophrenia are not yet clear , one influential hypothesis is that there is a breakdown in brain systems that compare motor commands with the feedback received from the body -LRB- known as proprioception -RRB- , leading to attendant hallucinations and delusions of control .","Although the neural mechanisms of schizophrenia are not yet clear, one influential hypothesis is that there is a breakdown in brain systems that compare motor commands with the feedback received from the body (known as proprioception), leading to attendant hallucinations and delusions of control."
Wiki1k:wikipedia:481604:11:2,"One day , he decided to test them .","One day, he decided to test them."
Wiki1k:wikipedia:481604:11:3,"While Chandragupta was asleep , he asked Pabbata to remove Chandragupta 's woolen thread without breaking it and without waking up Chandragupta .","While Chandragupta was asleep, he asked Pabbata to remove Chandragupta""s woolen thread without breaking it and without waking up Chandragupta."
Wiki1k:wikipedia:481604:11:4,Pabbata failed to accomplish this task .,Pabbata failed to accomplish this task.
Wiki1k:wikipedia:481604:11:6,Chandragupta retrieved the woolen thread by cutting off Pabbata 's head .,"Chandragupta retrieved the woolen thread by cutting off Pabbata""s head."
Wiki1k:wikipedia:481604:11:8,"When Chandragupta became an adult , Chanakya dug up his hidden treasure of gold coins , and assembled an army .","When Chandragupta became an adult, Chanakya dug up his hidden treasure of gold coins, and assembled an army."
Wiki1k:wikipedia:481604:15:1,"The most well-known version of the Jain legend is contained in the Sthaviravali-Charita or Parishishta-Parvan , written by the 12th century writer Hemachandra .","The most well-known version of the Jain legend is contained in the Sthaviravali-Charita or Parishishta-Parvan, written by the 12th century writer Hemachandra."
Wiki1k:wikipedia:481604:15:2,Hemachandra 's account is based on the Prakrit kathanaka literature -LRB- legends and anecdotes -RRB- composed between the late 1st century CE and mid-8th century CE .,"Hemachandra""s account is based on the Prakrit kathanaka literature (legends and anecdotes) composed between the late 1st century CE and mid-8th century CE."
Wiki1k:wikipedia:481604:15:3,These legends are contained in the commentaries -LRB- churnis and tikas -RRB- on canonical texts such as Uttaradhyayana and Avashyaka Niryukti .,These legends are contained in the commentaries (churnis and tikas) on canonical texts such as Uttaradhyayana and Avashyaka Niryukti.
Wiki1k:wikipedia:481604:30:1,"Once , on behalf of their guru Varsha , they traveled to Ayodhya to seek a gurudakshina -LRB- guru 's fee -RRB- from king Nanda .","Once, on behalf of their guru Varsha, they traveled to Ayodhya to seek a gurudakshina (guru""s fee) from king Nanda."
Wiki1k:wikipedia:481604:30:3,"Using his yogic powers , Indradatta entered Nanda 's body , and granted Vararuchi 's request for 10 million dinars -LRB- gold coins -RRB- .","Using his yogic powers, Indradatta entered Nanda""s body, and granted Vararuchi""s request for 10 million dinars (gold coins)."
Wiki1k:wikipedia:481604:30:4,"The royal minister Shakatala realized what was happening , and had Indradatta 's body burnt .","The royal minister Shakatala realized what was happening, and had Indradatta""s body burnt."
Wiki1k:wikipedia:481604:30:5,"But before he could take any action against the fake king -LRB- Indradatta in Nanda 's body , also called Yogananda -RRB- , the king had him arrested .","But before he could take any action against the fake king (Indradatta in Nanda""s body, also called Yogananda), the king had him arrested."
Wiki1k:wikipedia:481604:30:7,"Shakatala 's 100 sons starved to death , so that their father could live to take revenge .","Shakatala""s 100 sons starved to death, so that their father could live to take revenge."
Wiki1k:wikipedia:481604:33:3,"Having achieved his revenge , he then retired to the forest as an ascetic .","Having achieved his revenge, he then retired to the forest as an ascetic."
Wiki1k:wikipedia:481604:44:3,He told Rakshasa that Chandana-dasa was about to be executed for refusing to divulge the location of Rakshasa 's family .,"He told Rakshasa that Chandana-dasa was about to be executed for refusing to divulge the location of Rakshasa""s family."
Wiki1k:wikipedia:481604:44:6,"Rakshasa pledged allegiance to Chandragupta and agreed to be his prime minister , in return for release of Chandana-dasa and a pardon for Malayaketu .","Rakshasa pledged allegiance to Chandragupta and agreed to be his prime minister, in return for release of Chandana-dasa and a pardon for Malayaketu."
Wiki1k:wikipedia:481604:44:7,"Chanakya then bound his top knot , having achieved his objective , and retired .","Chanakya then bound his top knot, having achieved his objective, and retired."
